GroupName	PercentOfSpecies	Species	DomainsInGroup	NumSpecies
Group_1	95.40229885057471	['Fusarium_pseudograminearum', 'Fusarium_xylarioides', 'Botrytis_cinerea', 'Fusarium_verticillioides', 'Fusarium_oxysporum', 'Fusarium_graminearum', 'Fusarium_odoratissimum', 'Colletotrichum_fructicola', 'Colletotrichum_orbiculare', 'Cladophialophora_carrionii', 'Colletotrichum_gloeosporioides', 'Oidiodendron_maius', 'Phialophora_americana', 'Fusarium_fujikuroi', 'Fusarium_langsethiae', 'Fusarium_agapanthi', 'Fusarium_nygamai', 'Fusarium_beomiforme', 'Fusarium_longipes', 'Fusarium_flagelliforme', 'Fusarium_sporotrichioides', 'Fusarium_culmorum', 'Fusarium_proliferatum', 'Fusarium_coffeatum', 'Colletotrichum_spinosum', 'Colletotrichum_trifolii', 'Botryotinia_calthae', 'Botrytis_tulipae', 'Botrytis_paeoniae', 'Botryotinia_narcissicola', 'Botrytis_hyacinthi', 'Botryotinia_convoluta', 'Botrytis_galanthina', 'Chalara_longipes', 'Colletotrichum_asianum', 'Aulographum_hederae', 'Plenodomus_tracheiphilus', 'Didymosphaeria_enalia', 'Fusarium_austroafricanum', 'Colletotrichum_siamense', 'Colletotrichum_tropicale', 'Fusarium_gaditjirri', 'Fusarium_decemcellulare', 'Fusarium_anthophilum', 'Fusarium_austroamericanum', 'Fusarium_pseudoanthophilum', 'Fusarium_napiforme', 'Fusarium_mexicanum', 'Fusarium_phyllophilum', 'Fusarium_pseudocircinatum', 'Fusarium_subglutinans', 'Fusarium_spp', 'Fusarium_globosum', 'Fusarium_denticulatum', 'Fusarium_circinatum', 'Fusarium_tjaetaba', 'Fusarium_mundagurra', 'Fusarium_bulbicola', 'Fusarium_coicis', 'Botrytis_byssoidea', 'Botrytis_sinoallii', 'Botrytis_porri', 'Botrytis_squamosa', 'Botrytis_deweyae', 'Botrytis_elliptica', 'Fusarium_venenatum', 'Fusarium_poae', 'Fusarium_musae', 'Thelonectria_olida', 'Ilyonectria_destructans', 'Ilyonectria_spp', 'Dactylonectria_estremocensis', 'Dactylonectria_macrodidyma', 'Fusarium_redolens', 'Fusarium_mangiferae', 'Fusarium_equiseti', 'Glarea_lozoyensis', 'Colletotrichum_aenigma', 'Clathrospora_elynae', 'Pyrenochaeta_spp', 'Cenococcum_geophilum', 'Corynespora_cassiicola', 'Cylindrodendrum_hubeiense']	['DIT1_PvcA']	83
Group_0	86.20689655172413	['Fusarium_pseudograminearum', 'Fusarium_xylarioides', 'Botrytis_cinerea', 'Fusarium_verticillioides', 'Fusarium_oxysporum', 'Fusarium_graminearum', 'Fusarium_odoratissimum', 'Colletotrichum_fructicola', 'Cladophialophora_carrionii', 'Colletotrichum_gloeosporioides', 'Oidiodendron_maius', 'Phialophora_americana', 'Fusarium_fujikuroi', 'Fusarium_langsethiae', 'Fusarium_agapanthi', 'Fusarium_nygamai', 'Fusarium_beomiforme', 'Fusarium_longipes', 'Fusarium_flagelliforme', 'Fusarium_sporotrichioides', 'Fusarium_culmorum', 'Fusarium_proliferatum', 'Fusarium_coffeatum', 'Botryotinia_calthae', 'Botrytis_paeoniae', 'Botryotinia_narcissicola', 'Botryotinia_convoluta', 'Botrytis_galanthina', 'Chalara_longipes', 'Colletotrichum_asianum', 'Aulographum_hederae', 'Plenodomus_tracheiphilus', 'Didymosphaeria_enalia', 'Colletotrichum_camelliae', 'Fusarium_austroafricanum', 'Colletotrichum_siamense', 'Colletotrichum_tropicale', 'Fusarium_gaditjirri', 'Fusarium_decemcellulare', 'Fusarium_anthophilum', 'Fusarium_austroamericanum', 'Fusarium_pseudoanthophilum', 'Fusarium_napiforme', 'Fusarium_mexicanum', 'Fusarium_phyllophilum', 'Fusarium_pseudocircinatum', 'Fusarium_subglutinans', 'Fusarium_spp', 'Fusarium_globosum', 'Fusarium_denticulatum', 'Fusarium_circinatum', 'Fusarium_tjaetaba', 'Fusarium_mundagurra', 'Fusarium_bulbicola', 'Fusarium_coicis', 'Botrytis_sinoallii', 'Botrytis_squamosa', 'Botrytis_deweyae', 'Botrytis_elliptica', 'Fusarium_musae', 'Thelonectria_olida', 'Ilyonectria_destructans', 'Ilyonectria_spp', 'Dactylonectria_estremocensis', 'Dactylonectria_macrodidyma', 'Fusarium_redolens', 'Fusarium_mangiferae', 'Fusarium_equiseti', 'Glarea_lozoyensis', 'Colletotrichum_aenigma', 'Clathrospora_elynae', 'Pyrenochaeta_spp', 'Cenococcum_geophilum', 'Corynespora_cassiicola', 'Cylindrodendrum_hubeiense']	['AMP-binding', 'Transferase', 'PP-binding']	75
